"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"1300","tv_spend",652.039171899946,29113.7031751777,0.00370285945139577,279.939453607478,0.00363404028516521,29113.7031751777,0.00370285945139577,279.939453607478,0.00363404028516521,TRUE,0.454681081787487,0.454681081787487,14622.0533653846,1520693.55,NA,NA,0.52577457669976,0.52577457669976,0.69834586211,-0.0357360491746841,-0.082047385268597,-0.214673098366589,0.207807688662319,0.242925524428367,0.252044458028855,0.242925524428367,0.234394307133304,0,53644.3984130228,0.2358303685,227396.58932533,1e-04,"1_70_1",1,70,1,277,3,279.939453607478,35058.1116037645,20436.0582383799,0.0191450165453636,0.0191450165453636,52.2329138567484,52.2329138567484,2,FALSE,0.0342581223254037,0.0102247786624985,0,0.133910890131895,0.658540334160159
"1301","digital_spend",140.469024522056,4391.49437436844,0.000558537206759245,42.2259074458504,0.000548156562993944,4391.49437436844,0.000558537206759245,42.2259074458504,0.000548156562993944,TRUE,0.279919317879686,0.279919317879686,9001.90346153846,936197.96,NA,NA,0.0793075371370666,0.0793075371370666,0.69834586211,-0.0357360491746841,-0.082047385268597,-0.214673098366589,0.207807688662319,0.242925524428367,0.252044458028855,0.242925524428367,0.234394307133304,0,53644.3984130228,0.2358303685,227396.58932533,1e-04,"1_70_1",1,70,1,277,3,42.2259074458504,11849.7536145859,2847.85015304748,0.00469077541502914,0.00469077541502914,213.18436964516,213.18436964516,2,FALSE,0.0128442364546555,0.0047718032974567,0,0.0593336190117799,0.058462763990145
"1302","social_spend",455.475694168758,7160.53066781219,0.000910720237160479,68.851256421271,0.000893794126889926,7160.53066781219,0.000910720237160479,68.851256421271,0.000893794126889926,TRUE,0.123629892191629,0.123629892191629,3975.80403846154,413483.62,NA,NA,0.129314534745428,0.129314534745428,0.69834586211,-0.0357360491746841,-0.082047385268597,-0.214673098366589,0.207807688662319,0.242925524428367,0.252044458028855,0.242925524428367,0.234394307133304,0,53644.3984130228,0.2358303685,227396.58932533,1e-04,"1_70_1",1,70,1,277,3,68.851256421271,6360.63823333387,2384.83419487233,0.0173175679070726,0.0173175679070726,57.7448291449515,57.7448291449515,2,FALSE,0.0178405826761356,0.00171628643795517,0.00114527958497779,0.0346274657511502,0.165367862652034
"1303","search_spend",322.811520793572,6815.22951589196,0.000866802717418237,65.5310530374227,0.000850692832319405,6815.22951589196,0.000866802717418237,65.5310530374227,0.000850692832319405,TRUE,0.0923196134107861,0.0923196134107861,2968.89923076923,308765.52,NA,NA,0.123078620135308,0.123078620135308,0.69834586211,-0.0357360491746841,-0.082047385268597,-0.214673098366589,0.207807688662319,0.242925524428367,0.252044458028855,0.242925524428367,0.234394307133304,0,53644.3984130228,0.2358303685,227396.58932533,1e-04,"1_70_1",1,70,1,277,3,65.5310530374227,3347.54814737097,378.648916601741,0.0220725083419028,0.0220725083419028,45.30522695971,45.30522695971,2,FALSE,0.0226735307031027,0.00254990910192378,0,0.0476338312188898,0.0539465189645821
"1304","radio_spend",369.356619423998,7892.01856758538,0.00100375535766573,75.8847939190902,0.000985100151406694,7892.01856758538,0.00100375535766573,75.8847939190902,0.000985100151406694,TRUE,0.0494500947304111,0.0494500947304111,1590.26173076923,165387.22,NA,NA,0.142524731282437,0.142524731282437,0.69834586211,-0.0357360491746841,-0.082047385268597,-0.214673098366589,0.207807688662319,0.242925524428367,0.252044458028855,0.242925524428367,0.234394307133304,0,53644.3984130228,0.2358303685,227396.58932533,1e-04,"1_70_1",1,70,1,277,3,75.8847939190902,2952.58999138944,1362.32826062021,0.0477184305267685,0.0477184305267685,20.9562634177382,20.9562634177382,2,FALSE,0.0729145879051973,0.0144344845629554,0,0.214012105002725,0.287212660530628
"1305","nps_score",1616.2686308893,67501.6686731147,0.00858527650458204,649.054506472256,0.00842571560883119,67501.6686731147,0.00858527650458204,649.054506472256,0.00842571560883119,TRUE,NA,NA,NA,NA,41.3673076923077,41.3673076923077,NA,NA,0.69834586211,-0.0357360491746841,-0.082047385268597,-0.214673098366589,0.207807688662319,0.242925524428367,0.252044458028855,0.242925524428367,0.234394307133304,0,53644.3984130228,0.2358303685,227396.58932533,1e-04,"1_70_1",1,70,1,277,3,649.054506472256,62.5171307171117,21.149823024804,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.347218346881362
"1306","(Intercept)",73103.4438205334,7602758.15733547,0.966583371987291,73103.4438205334,0.942833186770039,7602758.15733547,0.966583371987291,73103.4438205334,0.942833186770039,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.71177115392,0.0657080076932578,0.0216546970470252,-0.16705376589174,0.195800609421979,0.238746791849909,0.249456915181013,0.238746791849909,0.400069026484089,0,30810.3407475586,0.1354051978,227396.58932533,1e-04,"1_70_3",1,70,3,279,9,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,NA
"1307","trend",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.71177115392,0.0657080076932578,0.0216546970470252,-0.16705376589174,0.195800609421979,0.238746791849909,0.249456915181013,0.238746791849909,0.400069026484089,0,30810.3407475586,0.1354051978,227396.58932533,1e-04,"1_70_3",1,70,3,279,9,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,NA
"1308","season",0.107595579422959,120.761655295207,1.5353139685153e-05,1.16116976245391,1.49758934777834e-05,120.761655295207,1.5353139685153e-05,1.16116976245391,1.49758934777834e-05,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.71177115392,0.0657080076932578,0.0216546970470252,-0.16705376589174,0.195800609421979,0.238746791849909,0.249456915181013,0.238746791849909,0.400069026484089,0,30810.3407475586,0.1354051978,227396.58932533,1e-04,"1_70_3",1,70,3,279,9,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,NA
"1309","weekday",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.71177115392,0.0657080076932578,0.0216546970470252,-0.16705376589174,0.195800609421979,0.238746791849909,0.249456915181013,0.238746791849909,0.400069026484089,0,30810.3407475586,0.1354051978,227396.58932533,1e-04,"1_70_3",1,70,3,279,9,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,NA
"1310","holiday",0.0701786136853926,-136.623332813037,-1.73697280631177e-05,-5.69263886720986,-7.34193707409843e-05,-136.623332813037,-1.73697280631177e-05,-5.69263886720986,-7.34193707409843e-05,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.71177115392,0.0657080076932578,0.0216546970470252,-0.16705376589174,0.195800609421979,0.238746791849909,0.249456915181013,0.238746791849909,0.400069026484089,0,30810.3407475586,0.1354051978,227396.58932533,1e-04,"1_70_3",1,70,3,279,9,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,NA
"1311","bounce_rate",-4209.5468529868,-198591.687109932,-0.0252481295081254,0,0,-198591.687109932,-0.0252481295081254,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.71177115392,0.0657080076932578,0.0216546970470252,-0.16705376589174,0.195800609421979,0.238746791849909,0.249456915181013,0.238746791849909,0.400069026484089,0,30810.3407475586,0.1354051978,227396.58932533,1e-04,"1_70_3",1,70,3,279,9,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,NA
"1312","session_duration",6.17281632710222,117147.584799419,0.0148936616412477,1126.4190846098,0.0145277053949536,117147.584799419,0.0148936616412477,1126.4190846098,0.0145277053949536,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.71177115392,0.0657080076932578,0.0216546970470252,-0.16705376589174,0.195800609421979,0.238746791849909,0.249456915181013,0.238746791849909,0.400069026484089,0,30810.3407475586,0.1354051978,227396.58932533,1e-04,"1_70_3",1,70,3,279,9,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,NA
"1313","pages_per_session",329.564001658962,121546.499451842,0.0154529215400674,1168.71634088309,0.0150732235653654,121546.499451842,0.0154529215400674,1168.71634088309,0.0150732235653654,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.71177115392,0.0657080076932578,0.0216546970470252,-0.16705376589174,0.195800609421979,0.238746791849909,0.249456915181013,0.238746791849909,0.400069026484089,0,30810.3407475586,0.1354051978,227396.58932533,1e-04,"1_70_3",1,70,3,279,9,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,NA
"1314","conversion_rate",15024.0386948034,49012.921434057,0.00623130104762959,471.278090712086,0.00607819004001793,49012.921434057,0.00623130104762959,471.278090712086,0.00607819004001793,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.71177115392,0.0657080076932578,0.0216546970470252,-0.16705376589174,0.195800609421979,0.238746791849909,0.249456915181013,0.238746791849909,0.400069026484089,0,30810.3407475586,0.1354051978,227396.58932533,1e-04,"1_70_3",1,70,3,279,9,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,NA
"1315","tv_spend",635.820615068429,14111.7870786504,0.00179411451172992,135.690260371639,0.00175003083184317,14111.7870786504,0.00179411451172992,135.690260371639,0.00175003083184317,TRUE,0.454681081787487,0.454681081787487,14622.0533653846,1520693.55,NA,NA,0.223723307280372,0.223723307280372,0.71177115392,0.0657080076932578,0.0216546970470252,-0.16705376589174,0.195800609421979,0.238746791849909,0.249456915181013,0.238746791849909,0.400069026484089,0,30810.3407475586,0.1354051978,227396.58932533,1e-04,"1_70_3",1,70,3,279,9,135.690260371639,24274.9608020861,9652.90743670152,0.00927983621594925,0.00927983621594925,107.760522570571,107.760522570571,4,TRUE,0.00981937567430092,0.00186870953860166,0,0.0223205983386406,0.209570675283197
"1316","digital_spend",212.491012004464,6025.25496435911,0.000766026110525985,57.9351438880684,0.0007472038728034,6025.25496435911,0.000766026110525985,57.9351438880684,0.0007472038728034,TRUE,0.279919317879686,0.279919317879686,9001.90346153846,936197.96,NA,NA,0.0955222722906059,0.0955222722906059,0.71177115392,0.0657080076932578,0.0216546970470252,-0.16705376589174,0.195800609421979,0.238746791849909,0.249456915181013,0.238746791849909,0.400069026484089,0,30810.3407475586,0.1354051978,227396.58932533,1e-04,"1_70_3",1,70,3,279,9,57.9351438880684,11951.5774414327,2949.67397989419,0.0064358770492932,0.0064358770492932,155.378978240397,155.378978240397,4,TRUE,0.00874021521320259,0.00488136858736928,0,0.041363462933017,0.118923192566309
"1317","social_spend",506.932894994791,15567.0774688065,0.00197913414058403,149.683437200063,0.00193050429263619,15567.0774688065,0.00197913414058403,149.683437200063,0.00193050429263619,TRUE,0.123629892191629,0.123629892191629,3975.80403846154,413483.62,NA,NA,0.246794969099281,0.246794969099281,0.71177115392,0.0657080076932578,0.0216546970470252,-0.16705376589174,0.195800609421979,0.238746791849909,0.249456915181013,0.238746791849909,0.400069026484089,0,30810.3407475586,0.1354051978,227396.58932533,1e-04,"1_70_3",1,70,3,279,9,149.683437200063,5412.74526117612,1436.94122271458,0.0376485952909248,0.0376485952909248,26.5614159644636,26.5614159644636,4,TRUE,0.0166687865531553,0.00593935873549652,0,0.0563281101920656,0.140282170275787
"1318","search_spend",594.869852011818,9602.41270948963,0.00122081121928058,92.3308914374003,0.00119081433187955,9602.41270948963,0.00122081121928058,92.3308914374003,0.00119081433187955,TRUE,0.0923196134107861,0.0923196134107861,2968.89923076923,308765.52,NA,NA,0.15223327260147,0.15223327260147,0.71177115392,0.0657080076932578,0.0216546970470252,-0.16705376589174,0.195800609421979,0.238746791849909,0.249456915181013,0.238746791849909,0.400069026484089,0,30810.3407475586,0.1354051978,227396.58932533,1e-04,"1_70_3",1,70,3,279,9,92.3308914374003,3462.07787927669,493.178648507458,0.0310993685742166,0.0310993685742166,32.1549936814173,32.1549936814173,4,TRUE,0.0152103107919573,0.00347792501090178,0,0.0384354324755051,0.0502747503013447
"1319","radio_spend",544.35679010143,17770.4321334426,0.00225925958155614,170.869539744641,0.00220374669454518,17770.4321334426,0.00225925958155614,170.869539744641,0.00220374669454518,TRUE,0.0494500947304111,0.0494500947304111,1590.26173076923,165387.22,NA,NA,0.281726178728271,0.281726178728271,0.71177115392,0.0657080076932578,0.0216546970470252,-0.16705376589174,0.195800609421979,0.238746791849909,0.249456915181013,0.238746791849909,0.400069026484089,0,30810.3407475586,0.1354051978,227396.58932533,1e-04,"1_70_3",1,70,3,279,9,170.869539744641,2944.77378814445,1354.51205737522,0.107447432355672,0.107447432355672,9.30687665657571,9.30687665657571,4,TRUE,0.114996361363408,0.0533607816535716,0,0.471408775137549,0.495184947478704
"1320","nps_score",1938.85365503005,110665.407581999,0.0140695443165911,1064.09045751922,0.0137238376831795,110665.407581999,0.0140695443165911,1064.09045751922,0.0137238376831795,TRUE,NA,NA,NA,NA,41.3673076923077,41.3673076923077,NA,NA,0.71177115392,0.0657080076932578,0.0216546970470252,-0.16705376589174,0.195800609421979,0.238746791849909,0.249456915181013,0.238746791849909,0.400069026484089,0,30810.3407475586,0.1354051978,227396.58932533,1e-04,"1_70_3",1,70,3,279,9,1064.09045751922,48.3679244951401,7.00061680283241,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,0.133183690197713
"1321","(Intercept)",72443.2280192463,7534095.71400161,0.958609025686392,72443.2280192463,0.919664809939992,7534095.71400161,0.958609025686392,72443.2280192463,0.919664809939992,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69911582555,0.207091974027467,0.106044152861964,-0.0527396824224318,0.180895431448456,0.22297272782227,0.236534113737765,0.22297272782227,0.421205019760171,0,18690.306064093,0.08210076239,227396.58932533,1e-04,"1_70_4",1,70,4,280,5,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"1322","trend",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69911582555,0.207091974027467,0.106044152861964,-0.0527396824224318,0.180895431448456,0.22297272782227,0.236534113737765,0.22297272782227,0.421205019760171,0,18690.306064093,0.08210076239,227396.58932533,1e-04,"1_70_4",1,70,4,280,5,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"1323","season",0.157209481245371,176.446628059523,2.24503824520635e-05,1.69660219288003,2.15383187072262e-05,176.446628059523,2.24503824520635e-05,1.69660219288003,2.15383187072262e-05,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69911582555,0.207091974027467,0.106044152861964,-0.0527396824224318,0.180895431448456,0.22297272782227,0.236534113737765,0.22297272782227,0.421205019760171,0,18690.306064093,0.08210076239,227396.58932533,1e-04,"1_70_4",1,70,4,280,5,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"1324","weekday",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69911582555,0.207091974027467,0.106044152861964,-0.0527396824224318,0.180895431448456,0.22297272782227,0.236534113737765,0.22297272782227,0.421205019760171,0,18690.306064093,0.08210076239,227396.58932533,1e-04,"1_70_4",1,70,4,280,5,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"1325","holiday",0.110081156260381,-214.305379636423,-2.72673827053772e-05,-8.92939081818431,-0.00011335837364265,-214.305379636423,-2.72673827053772e-05,-8.92939081818431,-0.00011335837364265,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.69911582555,0.207091974027467,0.106044152861964,-0.0527396824224318,0.180895431448456,0.22297272782227,0.236534113737765,0.22297272782227,0.421205019760171,0,18690.306064093,0.08210076239,227396.58932533,1e-04,"1_70_4",1,70,4,280,5,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"1326","bounce_rate",-7069.82171662613,-333529.444214412,-0.0424369888163108,0,0,-333529.444214412,-0.0424369888163108,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.69911582555,0.207091974027467,0.106044152861964,-0.0527396824224318,0.180895431448456,0.22297272782227,0.236534113737765,0.22297272782227,0.421205019760171,0,18690.306064093,0.08210076239,227396.58932533,1e-04,"1_70_4",1,70,4,280,5,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"1327","session_duration",9.07224643403696,172172.911380225,0.0219066113695714,1655.50876327139,0.0210166387356936,172172.911380225,0.0219066113695714,1655.50876327139,0.0210166387356936,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69911582555,0.207091974027467,0.106044152861964,-0.0527396824224318,0.180895431448456,0.22297272782227,0.236534113737765,0.22297272782227,0.421205019760171,0,18690.306064093,0.08210076239,227396.58932533,1e-04,"1_70_4",1,70,4,280,5,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"1328","pages_per_session",517.879980516546,190999.315614307,0.0243020097962827,1836.5318809068,0.0233147222919741,190999.315614307,0.0243020097962827,1836.5318809068,0.0233147222919741,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69911582555,0.207091974027467,0.106044152861964,-0.0527396824224318,0.180895431448456,0.22297272782227,0.236534113737765,0.22297272782227,0.421205019760171,0,18690.306064093,0.08210076239,227396.58932533,1e-04,"1_70_4",1,70,4,280,5,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"1329","conversion_rate",21415.3270499983,69863.2214352095,0.00888912447805206,671.761744569322,0.00852799708179998,69863.2214352095,0.00888912447805206,671.761744569322,0.00852799708179998,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69911582555,0.207091974027467,0.106044152861964,-0.0527396824224318,0.180895431448456,0.22297272782227,0.236534113737765,0.22297272782227,0.421205019760171,0,18690.306064093,0.08210076239,227396.58932533,1e-04,"1_70_4",1,70,4,280,5,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"1330","tv_spend",848.364784909477,12744.549367084,0.00162156687615316,122.543743914269,0.00155568949697148,12744.549367084,0.00162156687615316,122.543743914269,0.00155568949697148,TRUE,0.454681081787487,0.454681081787487,14622.0533653846,1520693.55,NA,NA,0.16508283663122,0.16508283663122,0.69911582555,0.207091974027467,0.106044152861964,-0.0527396824224318,0.180895431448456,0.22297272782227,0.236534113737765,0.22297272782227,0.421205019760171,0,18690.306064093,0.08210076239,227396.58932533,1e-04,"1_70_4",1,70,4,280,5,122.543743914269,21479.8102638851,6857.75689850048,0.00838074796008964,0.00838074796008964,119.321092193936,119.321092193936,6,FALSE,0.0156101443737663,0.00188264459092052,0,0.0372970072701551,0.0939953817773851
"1331","digital_spend",351.728362389436,9911.56547757371,0.00126110902836372,95.3035142074395,0.00120987552151752,9911.56547757371,0.00126110902836372,95.3035142074395,0.00120987552151752,TRUE,0.279919317879686,0.279919317879686,9001.90346153846,936197.96,NA,NA,0.128386598644273,0.128386598644273,0.69911582555,0.207091974027467,0.106044152861964,-0.0527396824224318,0.180895431448456,0.22297272782227,0.236534113737765,0.22297272782227,0.421205019760171,0,18690.306064093,0.08210076239,227396.58932533,1e-04,"1_70_4",1,70,4,280,5,95.3035142074395,12613.7401375944,3611.8366760559,0.0105870402426146,0.0105870402426146,94.455105212015,94.455105212015,6,FALSE,0.0375377491942429,0.00568543774025568,0,0.103142576334221,0.142362167324425
"1332","social_spend",702.672510073121,23087.8587257333,0.00293760931615575,221.998641593589,0.00281826671878652,23087.8587257333,0.00293760931615575,221.998641593589,0.00281826671878652,TRUE,0.123629892191629,0.123629892191629,3975.80403846154,413483.62,NA,NA,0.299061904850778,0.299061904850778,0.69911582555,0.207091974027467,0.106044152861964,-0.0527396824224318,0.180895431448456,0.22297272782227,0.236534113737765,0.22297272782227,0.421205019760171,0,18690.306064093,0.08210076239,227396.58932533,1e-04,"1_70_4",1,70,4,280,5,221.998641593589,5238.58684335456,1262.78280489302,0.0558374204176052,0.0558374204176052,17.9091367853502,17.9091367853502,6,FALSE,0.036753673508285,0.00375731759496066,0,0.0799351792160871,0.115343938401322
"1333","search_spend",796.243603805538,13717.2347544676,0.00174532758040946,131.896488023727,0.00167442232913568,13717.2347544676,0.00174532758040946,131.896488023727,0.00167442232913568,TRUE,0.0923196134107861,0.0923196134107861,2968.89923076923,308765.52,NA,NA,0.177682235658521,0.177682235658521,0.69911582555,0.207091974027467,0.106044152861964,-0.0527396824224318,0.180895431448456,0.22297272782227,0.236534113737765,0.22297272782227,0.421205019760171,0,18690.306064093,0.08210076239,227396.58932533,1e-04,"1_70_4",1,70,4,280,5,131.896488023727,4020.85272719494,1051.95349642571,0.0444260575289224,0.0444260575289224,22.5093122285041,22.5093122285041,6,FALSE,0.0276568631080219,0.00508203760422284,0,0.0863548130962064,0.124218431893063
"1334","radio_spend",589.748920468361,17739.7268368878,0.00225713382263624,170.574296508537,0.00216543605618312,17739.7268368878,0.00225713382263624,170.574296508537,0.00216543605618312,TRUE,0.0494500947304111,0.0494500947304111,1590.26173076923,165387.22,NA,NA,0.229786424215208,0.229786424215208,0.69911582555,0.207091974027467,0.106044152861964,-0.0527396824224318,0.180895431448456,0.22297272782227,0.236534113737765,0.22297272782227,0.421205019760171,0,18690.306064093,0.08210076239,227396.58932533,1e-04,"1_70_4",1,70,4,280,5,170.574296508537,3036.47583897138,1446.21410820215,0.107261775346897,0.107261775346897,9.3229857212962,9.3229857212962,6,FALSE,0.226378723730707,0.0256281210116516,0,0.521528038146974,0.320197632088758
"1335","nps_score",3337.90475492576,148639.312909828,0.0189122878625476,1429.2241625945,0.0181439618828817,148639.312909828,0.0189122878625476,1429.2241625945,0.0181439618828817,TRUE,NA,NA,NA,NA,41.3673076923077,41.3673076923077,NA,NA,0.69911582555,0.207091974027467,0.106044152861964,-0.0527396824224318,0.180895431448456,0.22297272782227,0.236534113737765,0.22297272782227,0.421205019760171,0,18690.306064093,0.08210076239,227396.58932533,1e-04,"1_70_4",1,70,4,280,5,1429.2241625945,50.72758173114,9.36027403883227,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,0.170212022515206
"1336","(Intercept)",2638.93770255789,274449.52106602,0.0349970136984802,2638.93770255789,0.0341221217329434,274449.52106602,0.0349970136984802,2638.93770255789,0.0341221217329434,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.65875209905,0.0266953796395079,-0.329369706135288,-0.200539396501113,0.198914790589947,0.23965957235427,0.244387803121348,0.23965957235427,0.288814984194846,0,37023.9683366945,0.162733,227396.58932533,1e-04,"1_71_1",1,71,1,281,8,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1337","trend",1,7348068.39648115,0.937004551256474,70654.5038123188,0.913580331103617,7348068.39648115,0.937004551256474,70654.5038123188,0.913580331103617,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.65875209905,0.0266953796395079,-0.329369706135288,-0.200539396501113,0.198914790589947,0.23965957235427,0.244387803121348,0.23965957235427,0.288814984194846,0,37023.9683366945,0.162733,227396.58932533,1e-04,"1_71_1",1,71,1,281,8,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1338","season",0.0940473010188889,105.555523823538,1.34601368545074e-05,1.01495695984172,1.31236462701823e-05,105.555523823538,1.34601368545074e-05,1.01495695984172,1.31236462701823e-05,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.65875209905,0.0266953796395079,-0.329369706135288,-0.200539396501113,0.198914790589947,0.23965957235427,0.244387803121348,0.23965957235427,0.288814984194846,0,37023.9683366945,0.162733,227396.58932533,1e-04,"1_71_1",1,71,1,281,8,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1339","weekday",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.65875209905,0.0266953796395079,-0.329369706135288,-0.200539396501113,0.198914790589947,0.23965957235427,0.244387803121348,0.23965957235427,0.288814984194846,0,37023.9683366945,0.162733,227396.58932533,1e-04,"1_71_1",1,71,1,281,8,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1340","holiday",0.0548929441257711,-106.865276763706,-1.36271527830126e-05,-4.4527198651544,-5.75747768256233e-05,-106.865276763706,-1.36271527830126e-05,-4.4527198651544,-5.75747768256233e-05,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.65875209905,0.0266953796395079,-0.329369706135288,-0.200539396501113,0.198914790589947,0.23965957235427,0.244387803121348,0.23965957235427,0.288814984194846,0,37023.9683366945,0.162733,227396.58932533,1e-04,"1_71_1",1,71,1,281,8,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1341","bounce_rate",-4269.65601362078,-201427.426926581,-0.0256854462416913,0,0,-201427.426926581,-0.0256854462416913,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.65875209905,0.0266953796395079,-0.329369706135288,-0.200539396501113,0.198914790589947,0.23965957235427,0.244387803121348,0.23965957235427,0.288814984194846,0,37023.9683366945,0.162733,227396.58932533,1e-04,"1_71_1",1,71,1,281,8,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1342","session_duration",4.94619654507286,93868.8191084619,0.0119698818764153,902.584799119826,0.0116706462452747,93868.8191084619,0.0119698818764153,902.584799119826,0.0116706462452747,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.65875209905,0.0266953796395079,-0.329369706135288,-0.200539396501113,0.198914790589947,0.23965957235427,0.244387803121348,0.23965957235427,0.288814984194846,0,37023.9683366945,0.162733,227396.58932533,1e-04,"1_71_1",1,71,1,281,8,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1343","pages_per_session",314.641091719911,116042.78103722,0.0147974417364438,1115.79597151173,0.0144275198054684,116042.78103722,0.0147974417364438,1115.79597151173,0.0144275198054684,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.65875209905,0.0266953796395079,-0.329369706135288,-0.200539396501113,0.198914790589947,0.23965957235427,0.244387803121348,0.23965957235427,0.288814984194846,0,37023.9683366945,0.162733,227396.58932533,1e-04,"1_71_1",1,71,1,281,8,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1344","conversion_rate",13156.3499025606,42919.9602871234,0.00547302991192087,412.691925837725,0.00533620938379419,42919.9602871234,0.00547302991192087,412.691925837725,0.00533620938379419,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.65875209905,0.0266953796395079,-0.329369706135288,-0.200539396501113,0.198914790589947,0.23965957235427,0.244387803121348,0.23965957235427,0.288814984194846,0,37023.9683366945,0.162733,227396.58932533,1e-04,"1_71_1",1,71,1,281,8,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
